"","Name","File","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclClassMethod","CountDeclClassVariable","CountDeclExecutableUnit","CountDeclFunction","CountDeclInstanceMethod","CountDeclInstanceVariable","CountDeclMethod","CountDeclMethodDefault","CountDeclMethodPrivate","CountDeclMethodProtected","CountDeclMethodPublic","CountLine","CountLineBlank","CountLineCode","CountLineCodeDecl","CountLineCodeExe","CountLineComment","CountSemicolon","CountStmt","CountStmtDecl","CountStmtExe","MaxCyclomatic","MaxCyclomaticModified","MaxCyclomaticStrict","MaxEssential","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","post_release_bugs"
"4171","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3FileSystemException.java","S3FileSystemException.java",1,1,1,1,3,0,3,0,1,0,1,1,1,1,0,1,0,0,0,1,36,4,12,9,2,20,6,8,7,1,1,1,1,1,0,1.67,1,1,1,1,0
"4172","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3InputStream.java","S3InputStream.java",2,2,2,1,10,0,9,0,1,0,1,13,13,13,9,13,0,1,0,12,215,35,155,61,73,25,73,107,47,60,6,6,7,3,2,0.16,32,32,35,15,0
"4173","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3OutputStream.java","S3OutputStream.java",2,2,2,1,13,1,10,1,1,0,1,11,11,11,15,11,0,5,0,6,235,46,156,63,82,33,92,119,53,66,4,4,5,1,2,0.21,26,26,30,11,0
"4174","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/VersionMismatchException.java","VersionMismatchException.java",2,2,2,1,5,0,5,0,1,0,1,1,1,1,0,1,0,0,0,1,37,3,13,8,4,21,5,7,6,1,2,2,2,1,0,1.62,2,2,2,1,0
"4175","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/AnonymousAWSCredentialsProvider.java","AnonymousAWSCredentialsProvider.java",1,1,1,1,2,0,2,0,1,0,0,3,3,3,0,3,0,0,0,3,37,6,14,9,2,17,6,10,8,2,1,1,1,1,0,1.21,3,3,3,3,0
"4176","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/BasicAWSCredentialsProvider.java","BasicAWSCredentialsProvider.java",1,1,1,1,3,0,3,0,1,0,0,4,4,4,2,4,0,0,0,4,51,8,26,14,7,17,13,19,13,6,2,2,3,1,1,0.65,5,5,6,4,0
"4177","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/Constants.java","Constants.java",0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,118,24,52,51,48,44,49,50,50,0,0,0,0,0,0,0.85,0,0,0,0,0
"4178","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AFastOutputStream.java","S3AFastOutputStream.java",2,2,3,1,18,0,15,2,5,0,1,17,17,17,18,17,0,4,0,13,413,27,312,104,180,75,157,208,88,120,6,6,9,4,3,0.24,49,49,53,24,0
"4179","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AFileStatus.java","S3AFileStatus.java",1,1,1,1,5,0,3,2,1,0,0,5,5,5,1,5,0,0,0,5,63,8,26,13,7,29,11,17,10,7,1,1,1,1,0,1.12,5,5,5,5,0
"4180","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AFileSystem.java","S3AFileSystem.java",4,4,5,2,29,2,22,3,6,3,4,38,38,35,14,38,1,12,0,25,1226,149,900,215,605,178,431,613,200,413,30,30,35,14,5,0.2,180,180,196,81,0
"4181","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AInputStream.java","S3AInputStream.java",2,2,2,1,12,1,10,0,1,0,2,12,12,12,8,12,0,3,0,9,219,37,162,49,87,20,84,114,40,74,6,6,7,1,2,0.12,31,31,34,12,0
"4182","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AOutputStream.java","S3AOutputStream.java",2,2,3,1,15,2,13,0,2,0,1,8,8,8,18,8,0,0,0,8,205,32,154,68,71,19,93,116,58,58,9,9,10,1,3,0.12,21,21,24,8,0
"4183","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/FileMetadata.java","FileMetadata.java",1,1,1,1,3,0,3,0,1,0,0,5,5,5,3,5,0,0,0,5,59,9,28,15,7,22,13,19,12,7,1,1,1,1,0,0.79,5,5,5,5,0
"4184","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/Jets3tNativeFileSystemStore.java","Jets3tNativeFileSystemStore.java",3,3,3,1,19,0,16,2,1,0,2,19,19,19,6,19,0,4,0,15,484,45,371,134,226,73,184,242,105,137,11,9,11,4,4,0.2,60,58,63,24,0
"4185","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/NativeFileSystemStore.java","NativeFileSystemStore.java",0,0,0,0,0,0,0,0,1,0,0,0,12,12,0,12,12,0,0,0,67,12,25,24,0,30,20,21,21,0,0,0,0,0,0,1.2,0,0,0,0,0
"4186","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/NativeS3FileSystem.java","NativeS3FileSystem.java",3,3,3,1,14,0,12,1,3,3,4,40,40,37,15,40,0,11,0,29,766,81,601,193,342,88,275,400,161,239,22,22,22,7,4,0.15,120,120,129,52,0
"4187","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/PartialListing.java","PartialListing.java",1,1,1,1,3,0,3,0,1,0,0,4,4,4,3,4,0,0,0,4,64,9,25,14,6,30,12,17,11,6,1,1,1,1,0,1.2,4,4,4,4,0
"4188","RELATIVE:/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/S3NativeFileSystemConfigKeys.java","S3NativeFileSystemConfigKeys.java",0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,47,4,21,20,10,22,14,15,15,0,0,0,0,0,0,1.05,0,0,0,0,0
"4189","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/S3AContract.java","S3AContract.java",1,1,1,1,4,0,3,0,1,0,1,2,2,2,0,2,0,0,0,2,43,8,14,8,4,21,7,10,7,3,1,1,1,1,0,1.5,2,2,2,2,0
"4190","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/TestS3AContractCreate.java","TestS3AContractCreate.java",1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,1,1,38,5,16,10,3,17,7,10,8,2,1,1,1,1,0,1.06,2,2,2,2,0
"4191","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/TestS3AContractDelete.java","TestS3AContractDelete.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0
"4192","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/TestS3AContractMkdir.java","TestS3AContractMkdir.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,34,4,10,7,1,20,5,7,6,1,1,1,1,1,0,2,1,1,1,1,0
"4193","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/TestS3AContractOpen.java","TestS3AContractOpen.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0
"4194","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/TestS3AContractRename.java","TestS3AContractRename.java",1,1,1,1,12,1,11,0,1,0,0,2,2,2,0,2,0,0,1,1,61,8,36,24,18,17,25,28,22,6,1,1,1,1,0,0.47,2,2,2,2,0
"4195","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/TestS3AContractRootDir.java","TestS3AContractRootDir.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,35,4,11,8,1,20,5,7,6,1,1,1,1,1,0,1.82,1,1,1,1,0
"4196","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3a/TestS3AContractSeek.java","TestS3AContractSeek.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0
"4197","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/NativeS3Contract.java","NativeS3Contract.java",1,1,1,1,4,0,3,0,1,0,1,2,2,2,0,2,0,0,0,2,43,8,14,8,4,21,7,10,7,3,1,1,1,1,0,1.5,2,2,2,2,0
"4198","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/TestS3NContractCreate.java","TestS3NContractCreate.java",1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,1,1,38,5,16,10,3,17,7,10,8,2,1,1,1,1,0,1.06,2,2,2,2,0
"4199","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/TestS3NContractDelete.java","TestS3NContractDelete.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0
"4200","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/TestS3NContractMkdir.java","TestS3NContractMkdir.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,34,4,10,7,1,20,5,7,6,1,1,1,1,1,0,2,1,1,1,1,0
"4201","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/TestS3NContractOpen.java","TestS3NContractOpen.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0
"4202","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/TestS3NContractRename.java","TestS3NContractRename.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,32,5,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0
"4203","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/TestS3NContractRootDir.java","TestS3NContractRootDir.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,35,4,11,8,1,20,5,7,6,1,1,1,1,1,0,1.82,1,1,1,1,0
"4204","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/contract/s3n/TestS3NContractSeek.java","TestS3NContractSeek.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,31,4,10,7,1,17,5,7,6,1,1,1,1,1,0,1.7,1,1,1,1,0
"4205","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/InMemoryFileSystemStore.java","InMemoryFileSystemStore.java",1,1,1,1,7,0,7,0,1,0,0,16,16,16,3,16,0,2,0,14,199,23,153,68,70,23,75,110,58,52,4,4,4,3,2,0.15,29,29,30,18,0
"4206","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/Jets3tS3FileSystemContractTest.java","Jets3tS3FileSystemContractTest.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,1,0,0,0,31,5,9,6,1,17,3,5,4,1,1,1,1,1,0,1.89,1,1,1,1,0
"4207","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/S3FileSystemContractBaseTest.java","S3FileSystemContractBaseTest.java",1,1,1,1,6,0,6,0,1,0,1,3,4,4,1,4,1,0,2,1,61,10,34,19,13,17,19,24,16,8,2,2,2,1,1,0.5,4,4,4,3,0
"4208","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/S3InMemoryFileSystem.java","S3InMemoryFileSystem.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,32,3,8,5,1,21,4,6,5,1,1,1,1,1,0,2.62,1,1,1,1,0
"4209","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/TestINode.java","TestINode.java",1,1,1,1,9,1,7,0,1,0,0,3,3,3,0,3,0,0,0,3,60,13,30,17,17,17,21,25,17,8,1,1,1,1,0,0.57,3,3,3,3,0
"4210","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/TestInMemoryS3FileSystemContract.java","TestInMemoryS3FileSystemContract.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,1,0,0,0,31,5,9,6,1,17,3,5,4,1,1,1,1,1,0,1.89,1,1,1,1,0
"4211","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/TestS3Credentials.java","TestS3Credentials.java",2,2,2,1,9,0,9,2,1,0,0,1,1,1,0,1,0,0,0,1,36,4,15,7,6,19,8,11,7,4,2,2,2,1,1,1.27,2,2,2,1,0
"4212","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/TestS3FileSystem.java","TestS3FileSystem.java",1,1,1,1,9,0,8,4,1,0,0,2,2,2,0,2,0,1,0,1,50,9,24,10,12,26,17,20,9,11,1,1,1,1,0,1.08,2,2,2,2,0
"4213","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3/TestS3InMemoryFileSystem.java","TestS3InMemoryFileSystem.java",1,1,1,1,8,0,7,0,1,0,2,3,3,3,1,3,0,0,0,3,67,11,39,24,17,19,27,32,22,10,2,2,2,1,1,0.49,4,4,4,3,0
"4214","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/S3ATestUtils.java","S3ATestUtils.java",3,3,3,1,24,2,19,3,1,1,0,1,1,0,0,1,0,0,0,1,54,7,27,13,14,20,17,21,12,9,3,3,3,1,1,0.74,3,3,3,1,0
"4215","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/TestS3ABlocksize.java","TestS3ABlocksize.java",1,1,1,1,13,0,12,0,1,0,1,3,3,3,1,3,0,0,1,2,93,12,62,38,30,19,38,45,33,12,3,3,3,1,2,0.31,5,5,5,3,0
"4216","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/TestS3AConfiguration.java","TestS3AConfiguration.java",4,4,4,1,24,0,21,3,1,0,2,5,5,5,3,5,0,0,0,5,180,13,135,39,87,32,73,94,31,63,5,5,7,1,2,0.24,20,20,23,5,0
"4217","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/TestS3AFastOutputStream.java","TestS3AFastOutputStream.java",1,1,1,1,4,0,4,0,1,0,0,5,5,5,2,5,0,0,1,4,74,11,42,25,12,21,22,29,20,9,2,2,2,1,1,0.5,6,6,6,5,0
"4218","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/TestS3AFileSystemContract.java","TestS3AFileSystemContract.java",1,1,1,1,8,0,7,0,1,0,2,6,6,6,0,6,0,0,1,5,105,14,59,26,31,32,31,41,20,21,2,2,2,1,1,0.54,9,9,9,6,0
"4219","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/S3AScaleTestBase.java","S3AScaleTestBase.java",1,1,1,1,4,0,3,1,1,0,4,6,6,6,2,6,0,0,3,3,89,15,44,30,11,30,26,33,26,7,1,1,1,1,0,0.68,6,6,6,6,0
"4220","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3a/scale/TestS3ADeleteManyFiles.java","TestS3ADeleteManyFiles.java",2,2,2,1,28,2,23,3,2,0,1,3,3,3,1,3,0,0,0,3,131,16,88,39,55,27,56,65,36,29,5,5,5,1,3,0.31,7,7,7,3,0
"4221","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/InMemoryNativeFileSystemStore.java","InMemoryNativeFileSystemStore.java",1,1,2,1,8,0,8,0,1,0,0,14,14,14,3,14,0,2,0,12,206,26,157,73,71,23,72,102,55,47,7,7,8,1,4,0.15,27,27,29,14,0
"4222","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/Jets3tNativeS3FileSystemContractTest.java","Jets3tNativeS3FileSystemContractTest.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,1,0,0,0,30,4,9,6,1,17,3,5,4,1,1,1,1,1,0,1.89,1,1,1,1,0
"4223","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/NativeS3FileSystemContractBaseTest.java","NativeS3FileSystemContractBaseTest.java",1,1,1,1,13,1,11,0,3,0,1,16,17,17,5,17,1,1,2,13,240,41,173,62,102,26,111,143,62,81,6,6,6,1,2,0.15,29,29,29,16,0
"4224","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/S3NInMemoryFileSystem.java","S3NInMemoryFileSystem.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,32,3,8,5,1,21,4,6,5,1,1,1,1,1,0,2.62,1,1,1,1,0
"4225","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/TestInMemoryNativeS3FileSystemContract.java","TestInMemoryNativeS3FileSystemContract.java",1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,1,0,0,0,30,4,9,6,1,17,3,5,4,1,1,1,1,1,0,1.89,1,1,1,1,0
"4226","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/TestJets3tNativeFileSystemStore.java","TestJets3tNativeFileSystemStore.java",1,1,1,1,10,0,8,1,1,1,0,6,6,5,3,6,0,0,1,5,129,19,77,44,34,34,53,63,37,26,3,3,3,1,1,0.44,9,9,9,6,0
"4227","RELATIVE:/hadoop-tools/hadoop-aws/src/test/java/org/apache/hadoop/fs/s3native/TestS3NInMemoryFileSystem.java","TestS3NInMemoryFileSystem.java",1,1,1,1,8,0,7,0,1,0,2,3,3,3,1,3,0,0,0,3,69,13,39,24,17,19,27,32,22,10,2,2,2,1,1,0.49,4,4,4,3,0
"4228","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/AzureException.java","AzureException.java",1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,44,6,18,11,4,20,8,12,9,3,1,1,1,1,0,1.11,3,3,3,3,0
"4229","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/AzureLinkedStack.java","AzureLinkedStack.java",1,1,1,1,8,0,5,2,2,0,0,11,11,11,4,11,0,4,0,7,217,22,71,25,34,128,36,54,25,29,3,3,3,1,2,1.8,16,16,16,11,0
"4230","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/AzureNativeFileSystemStore.java","AzureNativeFileSystemStore.java",2,2,3,1,23,1,13,7,5,18,59,94,91,77,36,95,4,56,1,34,2627,300,1504,507,971,836,628,892,382,510,13,13,19,8,5,0.56,265,261,292,133,0
"4231","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/BlobMaterialization.java","BlobMaterialization.java",1,1,1,1,0,0,0,0,1,0,0,2,0,2,2,2,0,0,0,2,42,3,7,6,0,32,2,3,3,0,1,1,1,1,0,4.57,2,2,2,2,0
"4232","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/FileMetadata.java","FileMetadata.java",1,1,1,1,8,0,4,3,1,0,0,9,9,9,6,9,0,0,0,9,120,12,53,23,20,56,28,38,19,19,1,1,1,1,0,1.06,9,9,9,9,0
"4233","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/KeyProvider.java","KeyProvider.java",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,43,3,8,7,0,32,4,5,5,0,0,0,0,0,0,4,0,0,0,0,0
"4234","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/KeyProviderException.java","KeyProviderException.java",1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,42,6,15,8,4,21,6,10,7,3,1,1,1,1,0,1.4,3,3,3,3,0
"4235","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/NativeAzureFileSystem.java","NativeAzureFileSystem.java",2,2,3,1,19,1,12,5,9,10,25,101,100,92,30,102,7,28,2,65,2428,266,1494,497,929,681,657,948,399,549,18,18,20,8,5,0.46,297,290,323,132,0
"4236","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/NativeFileSystemStore.java","NativeFileSystemStore.java",0,0,0,0,0,0,0,0,1,0,0,0,24,24,0,24,24,0,0,0,110,29,49,48,0,32,35,36,36,0,0,0,0,0,0,0.65,0,0,0,0,0
"4237","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/PageBlobFormatHelpers.java","PageBlobFormatHelpers.java",1,1,1,1,5,0,3,1,1,3,3,4,4,1,0,4,0,1,0,3,58,9,22,12,9,27,11,16,12,4,1,1,1,1,0,1.23,4,4,4,4,0
"4238","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/PageBlobInputStream.java","PageBlobInputStream.java",2,2,2,1,18,0,13,4,1,4,2,19,19,15,9,19,0,12,0,7,455,42,297,101,185,117,142,192,81,111,5,5,6,4,2,0.39,50,50,54,29,0
"4239","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/PageBlobOutputStream.java","PageBlobOutputStream.java",2,2,2,1,20,1,12,6,2,0,6,20,20,20,13,20,1,7,0,12,584,67,315,120,184,202,173,224,100,124,8,8,8,3,4,0.64,51,51,54,22,0
"4240","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/PartialListing.java","PartialListing.java",1,1,1,1,3,0,3,0,1,0,0,4,4,4,3,4,0,0,0,4,61,8,23,12,6,30,11,16,10,6,1,1,1,1,0,1.3,4,4,4,4,0
"4241","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SelfRenewingLease.java","SelfRenewingLease.java",3,3,3,1,21,2,14,4,2,0,5,6,6,6,4,6,0,0,0,6,203,30,110,31,68,64,50,70,28,42,6,6,6,1,3,0.58,18,18,18,6,0
"4242","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SelfThrottlingIntercept.java","SelfThrottlingIntercept.java",2,2,2,1,16,1,13,1,3,1,1,6,6,5,4,6,0,0,0,6,196,28,111,56,60,58,55,72,45,27,7,7,7,1,2,0.52,13,13,13,6,0
"4243","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SendRequestIntercept.java","SendRequestIntercept.java",1,1,1,1,18,0,7,10,1,1,2,6,6,5,3,6,0,4,0,2,168,17,69,37,32,82,34,44,29,15,5,5,6,1,2,1.19,10,10,11,6,0
"4244","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/ShellDecryptionKeyProvider.java","ShellDecryptionKeyProvider.java",3,3,3,1,24,4,19,1,1,0,1,1,1,1,0,1,0,0,0,1,62,9,31,18,15,22,17,21,14,7,3,3,3,1,1,0.71,3,3,3,1,0
"4245","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SimpleKeyProvider.java","SimpleKeyProvider.java",1,1,1,1,3,0,3,0,1,0,1,2,2,2,0,2,0,0,1,1,43,6,16,11,3,21,6,9,7,2,1,1,1,1,0,1.31,2,2,2,2,0
"4246","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/StorageInterface.java","StorageInterface.java",0,0,0,0,0,0,0,0,6,0,0,0,41,41,0,41,21,0,0,20,694,49,115,109,0,530,63,69,69,0,0,0,0,0,0,4.61,0,0,0,0,0
"4247","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/StorageInterfaceImpl.java","StorageInterfaceImpl.java",1,1,1,1,4,0,4,0,8,1,0,62,62,61,5,62,0,1,1,60,468,80,346,189,89,42,105,178,108,70,4,4,4,4,1,0.12,66,66,66,65,0
"4248","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/SyncableDataOutputStream.java","SyncableDataOutputStream.java",1,1,1,1,5,0,5,0,1,0,0,4,4,4,0,4,0,0,0,4,62,8,31,14,10,23,11,18,10,8,2,2,2,1,1,0.74,6,6,6,4,0
"4249","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/Wasb.java","Wasb.java",1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,1,0,0,1,47,6,20,15,2,21,10,13,11,2,1,1,1,1,0,1.05,2,2,2,2,0
"4250","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/WasbFsck.java","WasbFsck.java",3,3,3,2,15,0,13,1,1,2,1,9,9,7,2,9,0,4,0,5,196,17,146,40,88,34,68,100,37,63,14,14,15,7,3,0.23,29,29,30,19,0
"4251","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/metrics/AzureFileSystemInstrumentation.java","AzureFileSystemInstrumentation.java",1,1,1,1,8,0,4,3,1,0,20,26,26,26,22,26,0,0,0,26,394,34,243,111,139,118,92,121,83,38,2,2,2,1,1,0.49,28,28,28,26,0
"4252","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/metrics/AzureFileSystemMetricsSystem.java","AzureFileSystemMetricsSystem.java",1,1,1,1,6,0,5,0,1,4,2,5,5,1,0,5,0,1,0,4,69,9,37,14,14,23,17,26,12,14,2,2,2,1,1,0.62,8,8,8,5,0
"4253","RELATIVE:/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/metrics/BandwidthGaugeUpdater.java","BandwidthGaugeUpdater.java",2,2,2,1,13,0,7,5,3,1,4,16,16,15,11,16,0,3,0,13,289,25,155,60,85,109,70,108,50,58,9,9,11,1,3,0.7,32,32,34,16,0
